Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,City
Hancock,30.2967,-97.7249554176,Bath & Body Works,30.300443596209288,-97.72056139341421,Cosmetics Shop,Austin
Hancock,30.2967,-97.7249554176,Hancock Golf Course,30.295662345069054,-97.7223753729036,Golf Course,Austin
Hancock,30.2967,-97.7249554176,Wingzup,30.30003537454869,-97.72156807935443,Wings Joint,Austin
Hancock,30.2967,-97.7249554176,Freebirds World Burrito,30.2995852,-97.7213444,Mexican Restaurant,Austin
Hancock,30.2967,-97.7249554176,Cornucopia Popcorn Creations,30.291325896074003,-97.72654897361065,Snack Place,Austin
Hancock,30.2967,-97.7249554176,Antonelli's Cheese Shop,30.304378100548643,-97.72649832592822,Cheese Shop,Austin
Hancock,30.2967,-97.7249554176,H-E-B,30.30063715729906,-97.7199568078122,Grocery Store,Austin
Hancock,30.2967,-97.7249554176,Quack's 43rd St Bakery,30.3047312713377,-97.72651108375807,Bakery,Austin
Hancock,30.2967,-97.7249554176,Hyde Park Bar & Grill,30.30422210097648,-97.7267052261397,American Restaurant,Austin
Hancock,30.2967,-97.7249554176,Antonelli's Cheese House,30.304280588621662,-97.72646562045621,Cheese Shop,Austin
Hancock,30.2967,-97.7249554176,Cafe Hornitos,30.294147490790813,-97.72052252219598,Mexican Restaurant,Austin
Hancock,30.2967,-97.7249554176,Mother's Cafe & Garden,30.30441969250166,-97.72602717951665,Vegetarian / Vegan Restaurant,Austin
Hancock,30.2967,-97.7249554176,Cherrywood Coffeehouse,30.293527,-97.716011,Coffee Shop,Austin
Hancock,30.2967,-97.7249554176,Pok-e-Jo's,30.298466557283525,-97.71882143492304,BBQ Joint,Austin
Hancock,30.2967,-97.7249554176,The Coffee Bean & Tea Leaf,30.299877399735138,-97.72188438330862,Coffee Shop,Austin
Hancock,30.2967,-97.7249554176,Short Stop,30.29547045092785,-97.71861667831914,Fast Food Restaurant,Austin
Hancock,30.2967,-97.7249554176,H-E-B Curbside Pickup & Grocery Delivery,30.300547217561974,-97.71965771913528,Grocery Store,Austin
Hancock,30.2967,-97.7249554176,Menchie's,30.299626844206774,-97.72117448311828,Frozen Yogurt Shop,Austin
Hancock,30.2967,-97.7249554176,Hancock Park and Recreation Center,30.299074812353062,-97.72426837495355,Park,Austin
Hancock,30.2967,-97.7249554176,Asti Trattoria,30.304794123885824,-97.72617592937443,Italian Restaurant,Austin
Hancock,30.2967,-97.7249554176,Massage Envy - North Central Austin,30.3000863,-97.719105,Spa,Austin
Hancock,30.2967,-97.7249554176,Jason's Deli,30.30090747096066,-97.72121922448105,Deli / Bodega,Austin
Hancock,30.2967,-97.7249554176,Uncle Nicky’s,30.304278000000004,-97.726667,Italian Restaurant,Austin
Hancock,30.2967,-97.7249554176,Fresh Plus Grocery,30.304840999299433,-97.72636919799946,Grocery Store,Austin
Hancock,30.2967,-97.7249554176,24 Hour Fitness,30.30133845666185,-97.72030010450743,Gym / Fitness Center,Austin
Hancock,30.2967,-97.7249554176,Sparky Park,30.298011369600484,-97.73256722521138,Park,Austin
Hancock,30.2967,-97.7249554176,Julio's,30.30462394620338,-97.72639807312311,Mexican Restaurant,Austin
Hancock,30.2967,-97.7249554176,Jimmy John's,30.29111860818291,-97.72672498434883,Sandwich Place,Austin
Hancock,30.2967,-97.7249554176,Snarf's Sandwiches,30.28846715506474,-97.7289345770097,Sandwich Place,Austin
Hancock,30.2967,-97.7249554176,Star Seeds Cafe,30.28870233062958,-97.72305340293633,Diner,Austin
Hancock,30.2967,-97.7249554176,Fiesta Mart,30.295815443115384,-97.71798623313934,Grocery Store,Austin
Hancock,30.2967,-97.7249554176,Le Rouge,30.292049487614296,-97.72086126908987,Lingerie Store,Austin
Hancock,30.2967,-97.7249554176,GNC,30.299851,-97.721216,Supplement Shop,Austin
Hancock,30.2967,-97.7249554176,Mary's Pop Shop,30.291258694970995,-97.7266465017948,Café,Austin
Hancock,30.2967,-97.7249554176,T-Mobile,30.2998354,-97.7199409,Mobile Phone Shop,Austin
Hancock,30.2967,-97.7249554176,Redbox,30.298659,-97.72023,Video Store,Austin
Hancock,30.2967,-97.7249554176,Petco,30.30040083525519,-97.72065296909666,Pet Store,Austin
Hancock,30.2967,-97.7249554176,Avis Car Rental,30.298023,-97.718173,Rental Car Location,Austin
Hancock,30.2967,-97.7249554176,Supercuts,30.3005428,-97.71962979999999,Salon / Barbershop,Austin
Hancock,30.2967,-97.7249554176,America's Best Contacts & Eyeglasses,30.300426796178968,-97.71963357925415,Accessories Store,Austin
Hancock,30.2967,-97.7249554176,Budget Car Rental,30.298025,-97.718171,Rental Car Location,Austin
Hancock,30.2967,-97.7249554176,Wendy’s,30.2984842,-97.7179984,Fast Food Restaurant,Austin
Hancock,30.2967,-97.7249554176,Dreamers DVD,30.291763803820988,-97.72118677139274,Adult Boutique,Austin
Hancock,30.2967,-97.7249554176,Eastwoods Park,30.292054252977998,-97.72691339235166,Park,Austin
Hancock,30.2967,-97.7249554176,U Tea Town,30.288461241126555,-97.72894377789143,Bubble Tea Shop,Austin
Hancock,30.2967,-97.7249554176,Taqueria Los Altos,30.291018508797595,-97.72167145443478,Taco Place,Austin
Hancock,30.2967,-97.7249554176,SUBWAY,30.29436938031203,-97.71815344603182,Sandwich Place,Austin
Hancock,30.2967,-97.7249554176,Jack in the Box,30.299073203343823,-97.72014990448952,Fast Food Restaurant,Austin
Hancock,30.2967,-97.7249554176,Chevron,30.294344,-97.719274,Gas Station,Austin
Hancock,30.2967,-97.7249554176,Red River Cafe,30.289696,-97.728479,American Restaurant,Austin
Hancock,30.2967,-97.7249554176,E. 37th & Red River,30.29407285829632,-97.72317877914777,Intersection,Austin
Hancock,30.2967,-97.7249554176,Yoshi Ramen Austin,30.291614146388497,-97.72315893725829,Ramen Restaurant,Austin
Hancock,30.2967,-97.7249554176,Zig Zag Smokeshop,30.294003640371542,-97.7198207415914,Smoke Shop,Austin
Hancock,30.2967,-97.7249554176,Zebra Smoke Shop,30.294056,-97.719592,Smoke Shop,Austin
Hancock,30.2967,-97.7249554176,Sprint Store,30.300622091451878,-97.72042274936581,Mobile Phone Shop,Austin
Hancock,30.2967,-97.7249554176,H-E-B Pharmacy,30.3001317,-97.7195366,Pharmacy,Austin
Hancock,30.2967,-97.7249554176,South Flo Pizza In H-E-B,30.30057037550327,-97.71978780627245,Pizza Place,Austin
Hancock,30.2967,-97.7249554176,U-Haul Neighborhood Dealer,30.29713890943819,-97.7174830277736,Storage Facility,Austin
Hancock,30.2967,-97.7249554176,OnSite Cellular Repair,30.300396999999997,-97.719424,Electronics Store,Austin
Hancock,30.2967,-97.7249554176,El Pollo Rico #8,30.294724,-97.718,Restaurant,Austin
Hancock,30.2967,-97.7249554176,Active Athlete,30.29565481900164,-97.71744332880102,Sporting Goods Shop,Austin
Hancock,30.2967,-97.7249554176,Music Mania,30.295527438221896,-97.71736544860822,Music Store,Austin
Hancock,30.2967,-97.7249554176,UT Nails,30.295619428900537,-97.71729651073395,Cosmetics Shop,Austin
Hancock,30.2967,-97.7249554176,Tso Chinese Delivery,30.295672663908075,-97.7172636888855,Chinese Restaurant,Austin
Hancock,30.2967,-97.7249554176,IF Bus Stop,30.301432978534322,-97.73317761342308,Bus Station,Austin
Hancock,30.2967,-97.7249554176,Red River Community Basketball,30.303848,-97.719307,Basketball Court,Austin
Hancock,30.2967,-97.7249554176,Cothron's Safe & Lock,30.28799,-97.724649,Locksmith,Austin
Hancock,30.2967,-97.7249554176,Austin Fencers Club,30.304133671753252,-97.7191214106929,Gym,Austin
Heritage Hills,30.3453,-97.68777659870001,GameStop,30.34098336295911,-97.69190192621322,Video Game Store,Austin
Heritage Hills,30.3453,-97.68777659870001,"Gustavo ""Gus"" Garcia Park & Recreation Center",30.35269323248907,-97.68212894073321,Park,Austin
Heritage Hills,30.3453,-97.68777659870001,Shipley Do-Nuts,30.337627,-97.692694,Donut Shop,Austin
Heritage Hills,30.3453,-97.68777659870001,SUBWAY,30.341029691374466,-97.69194704774088,Sandwich Place,Austin
Heritage Hills,30.3453,-97.68777659870001,Little Caesars Pizza,30.340800634643415,-97.691728246213,Pizza Place,Austin
Heritage Hills,30.3453,-97.68777659870001,Cricket Wireless,30.340914,-97.691792,Mobile Phone Shop,Austin
Heritage Hills,30.3453,-97.68777659870001,Goodwill-Norwood,30.339284,-97.693697,Thrift / Vintage Store,Austin
Heritage Hills,30.3453,-97.68777659870001,Murphy USA,30.34046926,-97.69138277,Gas Station,Austin
Heritage Hills,30.3453,-97.68777659870001,TIBH Central Store,30.340747999999998,-97.688364,Paper / Office Supplies Store,Austin
Heritage Hills,30.3453,-97.68777659870001,Henna Chevrolet Repair Shop,30.350082,-97.68902,Auto Garage,Austin
Heritage Hills,30.3453,-97.68777659870001,Krispy Kreme Doughnuts,30.34630370413384,-97.69444998330633,Food Truck,Austin
Heritage Hills,30.3453,-97.68777659870001,KGSR Music Lounge,30.346255897902314,-97.69486347709605,Music Venue,Austin
Heritage Hills,30.3453,-97.68777659870001,Payless Shoe Store,30.339246999999997,-97.689708,Shoe Store,Austin
Heritage Hills,30.3453,-97.68777659870001,Gold Rush Vinyl,30.338236,-97.686504,Factory,Austin
Heritage Hills,30.3453,-97.68777659870001,iEnergizer Of Texas,30.353283346072143,-97.68763696492225,Office,Austin
Heritage Hills,30.3453,-97.68777659870001,Fujian Grand China Buffet,30.350427359221612,-97.69204193990343,Chinese Restaurant,Austin
Highland,30.3336,-97.7147662784,China Family Restaurant,30.333904,-97.716744,Chinese Restaurant,Austin
Highland,30.3336,-97.7147662784,Arpeggio Grill,30.331050976999858,-97.71531651765693,Middle Eastern Restaurant,Austin
Highland,30.3336,-97.7147662784,85° Bakery Cafe,30.336840538628646,-97.71785199287287,Bakery,Austin
Highland,30.3336,-97.7147662784,Taqueria Los Jalicienses,30.335894194286517,-97.71750847307278,Mexican Restaurant,Austin
Highland,30.3336,-97.7147662784,Kura Revolving Sushi Bar,30.337238948312642,-97.71723239428987,Sushi Restaurant,Austin
Highland,30.3336,-97.7147662784,Tous les Jours,30.33603951825851,-97.72052453619762,Bakery,Austin
Highland,30.3336,-97.7147662784,99 Ranch Market,30.337529522932858,-97.71784947630712,Grocery Store,Austin
Highland,30.3336,-97.7147662784,Black Star Co-op,30.338232739524646,-97.7187910047592,Brewery,Austin
Highland,30.3336,-97.7147662784,Stiles Switch BBQ & Brew,30.334506543674767,-97.72132192583526,BBQ Joint,Austin
Highland,30.3336,-97.7147662784,Barrett's Micro Roast Coffee,30.339065168505186,-97.71747704699756,Coffee Shop,Austin
Highland,30.3336,-97.7147662784,Kinokuniya Book Store,30.337256840385376,-97.71745268667776,Bookstore,Austin
Highland,30.3336,-97.7147662784,Michi Ramen,30.333445880284888,-97.72149575227441,Noodle House,Austin
Highland,30.3336,-97.7147662784,Lucky's Puccias,30.329248975868506,-97.70980389714434,Food Truck,Austin
Highland,30.3336,-97.7147662784,Dollar General,30.336235818422818,-97.71695322612719,Discount Store,Austin
Highland,30.3336,-97.7147662784,Threadgill's,30.33237731159338,-97.72254946841534,American Restaurant,Austin
Highland,30.3336,-97.7147662784,Heo Eatery,30.331041575817622,-97.7234620473087,Vietnamese Restaurant,Austin
Highland,30.3336,-97.7147662784,Chago's Caribbean Cuisine,30.340342819512646,-97.71712649120178,Caribbean Restaurant,Austin
Highland,30.3336,-97.7147662784,Cho Sun Gal Bi Korean BBQ & Sushi Bar,30.329763262870078,-97.70663870392065,Korean Restaurant,Austin
Highland,30.3336,-97.7147662784,Blue Genie Art Bazaar,30.326498885667032,-97.71694593526215,Gift Shop,Austin
Highland,30.3336,-97.7147662784,Vigilante Gaming Bar,30.339322050801027,-97.71828312824923,Gaming Cafe,Austin
Highland,30.3336,-97.7147662784,Ola Poke,30.33606,-97.72069,Poke Place,Austin
Highland,30.3336,-97.7147662784,Dia's Market,30.337323846673794,-97.72047634056753,Grocery Store,Austin
Highland,30.3336,-97.7147662784,Easy Tiger Linc,30.327685484768722,-97.70735389082186,Beer Garden,Austin
Highland,30.3336,-97.7147662784,The Brewtorium,30.325770743715097,-97.71708327908664,Brewery,Austin
Highland,30.3336,-97.7147662784,Richard Lord's Boxing Gym,30.331794598084798,-97.72300400016876,Boxing Gym,Austin
Highland,30.3336,-97.7147662784,Walgreens,30.336689,-97.7202559,Pharmacy,Austin
Highland,30.3336,-97.7147662784,Fish Gallery,30.332837884516252,-97.72231171096003,Pet Store,Austin
Highland,30.3336,-97.7147662784,Fat Cats,30.338733422974816,-97.71876287337403,Coffee Shop,Austin
Highland,30.3336,-97.7147662784,TYLER'S Outlet,30.342222404774922,-97.71643860833075,Clothing Store,Austin
Highland,30.3336,-97.7147662784,Habitat Suites,30.329076656704345,-97.7093937547915,Hotel,Austin
Highland,30.3336,-97.7147662784,Long Play,30.33938,-97.717528,Cocktail Bar,Austin
Highland,30.3336,-97.7147662784,Taj Palace,30.32885149529003,-97.7073094037467,Indian Restaurant,Austin
Highland,30.3336,-97.7147662784,Passionate Spirits,30.33614111150032,-97.72022595414508,Liquor Store,Austin
Highland,30.3336,-97.7147662784,Yellow Rose,30.3337546,-97.72192710000002,Strip Club,Austin
Highland,30.3336,-97.7147662784,Jefe's Mexican Restaurant,30.331673,-97.722253,Mexican Restaurant,Austin
Highland,30.3336,-97.7147662784,Hot Topic,30.32605110684892,-97.7130967308407,Clothing Store,Austin
Highland,30.3336,-97.7147662784,Han Yang Market,30.336275164592337,-97.72067798336103,Korean Restaurant,Austin
Highland,30.3336,-97.7147662784,Whataburger,30.330416498929782,-97.72298701484038,Burger Joint,Austin
Highland,30.3336,-97.7147662784,Enterprise Rent-A-Car,30.335990062147747,-97.71939660609178,Rental Car Location,Austin
Highland,30.3336,-97.7147662784,Manna Korean Restaurant,30.336452080976475,-97.72082545684042,Korean Restaurant,Austin
Highland,30.3336,-97.7147662784,Austin Karaoke,30.3362037964091,-97.7203620316245,Karaoke Bar,Austin
Highland,30.3336,-97.7147662784,Redbox,30.336659,-97.720484,Video Store,Austin
Highland,30.3336,-97.7147662784,GameStop,30.325814899999997,-97.71370207,Video Game Store,Austin
Highland,30.3336,-97.7147662784,101 by Teahaus,30.337086164997892,-97.71711702099554,Taiwanese Restaurant,Austin
Highland,30.3336,-97.7147662784,Arirang Restaurant,30.33388586229882,-97.71680150858057,Korean Restaurant,Austin
Highland,30.3336,-97.7147662784,Austin Playhouse @ Highland Mall,30.326096182036174,-97.71297740806395,Theater,Austin
Highland,30.3336,-97.7147662784,Wells Fargo,30.329485743399363,-97.71514624357224,Bank,Austin
Highland,30.3336,-97.7147662784,Big Lots,30.337657742852763,-97.71785259246826,Big Box Store,Austin
Highland,30.3336,-97.7147662784,Champs Sports,30.32552195,-97.71338,Shoe Store,Austin
Highland,30.3336,-97.7147662784,Aéropostale,30.32510676748878,-97.71387621647592,Clothing Store,Austin
Highland,30.3336,-97.7147662784,Yahala Hookah Lounge,30.331051006247723,-97.71528036610943,Hookah Bar,Austin
Highland,30.3336,-97.7147662784,Denny's,30.33247033850915,-97.70520530641079,Breakfast Spot,Austin
Highland,30.3336,-97.7147662784,China Palace,30.33078604032427,-97.71534421284464,Chinese Restaurant,Austin
Highland,30.3336,-97.7147662784,MetroRail - Crestview Station,30.338516437995274,-97.71959619986242,Light Rail Station,Austin
Highland,30.3336,-97.7147662784,Shell,30.331378581162074,-97.72273896359773,Gas Station,Austin
Highland,30.3336,-97.7147662784,Galaxy Theatres Highland,30.329541549547766,-97.70770302671949,Movie Theater,Austin
Highland,30.3336,-97.7147662784,UHO Fields,30.33609870697073,-97.71360578170467,Park,Austin
Highland,30.3336,-97.7147662784,Shanghai Chinese Restaurant,30.329225702946445,-97.70699295284588,Chinese Restaurant,Austin
Highland,30.3336,-97.7147662784,Shell,30.330134285244746,-97.71529148604773,Gas Station,Austin
Highland,30.3336,-97.7147662784,Firestone Complete Auto Care,30.327908,-97.71599,Automotive Shop,Austin
Highland,30.3336,-97.7147662784,Hard Candy,30.334028000000004,-97.7209,Lingerie Store,Austin
Highland,30.3336,-97.7147662784,Violet Crown Shopping Center,30.33449957526564,-97.72091849210726,Shopping Mall,Austin
Highland,30.3336,-97.7147662784,Austin BBgo,30.336186,-97.720279,Korean Restaurant,Austin
Highland,30.3336,-97.7147662784,Fish & Rice,30.333688,-97.72129,Poke Place,Austin
Highland,30.3336,-97.7147662784,Service King Collision Repair of North Lamar,30.33339,-97.72173,Automotive Shop,Austin
Highland,30.3336,-97.7147662784,Fruity Mania,30.339109719327556,-97.71822452625003,Snack Place,Austin
Highland,30.3336,-97.7147662784,Texas market,30.331749424943705,-97.7224348697011,Convenience Store,Austin
Highland,30.3336,-97.7147662784,Corner of North Lamar and Justin Lane,30.33669105087854,-97.72196384864527,Intersection,Austin
Highland,30.3336,-97.7147662784,T-Mobile,30.325931043121187,-97.71277399999997,Mobile Phone Shop,Austin
Highland,30.3336,-97.7147662784,Texas DPS Training Academy-Gym,30.328562507249654,-97.72207357590636,Gym / Fitness Center,Austin
Highland,30.3336,-97.7147662784,Pepes Fruit Cup Shop,30.333647567123954,-97.70525278789738,Dessert Shop,Austin
Highland,30.3336,-97.7147662784,Justin Lane Soccer Fields,30.33804081061504,-97.72321622035773,Soccer Field,Austin
Highland,30.3336,-97.7147662784,Burlington,30.327893873187218,-97.70806785936381,Department Store,Austin
Holly,30.2544,-97.71945886530001,Kerlin BBQ,30.255163,-97.72017,BBQ Joint,Austin
Holly,30.2544,-97.71945886530001,Capital City Bakery,30.255293590570826,-97.71991391169001,Bakery,Austin
Holly,30.2544,-97.71945886530001,Juan in a Million,30.25525238677907,-97.71914893351808,Mexican Restaurant,Austin
Holly,30.2544,-97.71945886530001,Counter Culture,30.25460426475247,-97.71788792217042,Vegetarian / Vegan Restaurant,Austin
Holly,30.2544,-97.71945886530001,Juniper,30.25473844339895,-97.71722420023316,Italian Restaurant,Austin
Holly,30.2544,-97.71945886530001,The Vegan Nom,30.255098916037166,-97.7184048278286,Food Truck,Austin
Holly,30.2544,-97.71945886530001,Charm School Vintage,30.255905662084444,-97.72152798036547,Thrift / Vintage Store,Austin
Holly,30.2544,-97.71945886530001,Mongers Market + Kitchen,30.254633016627047,-97.71757289903843,Seafood Restaurant,Austin
Holly,30.2544,-97.71945886530001,La Barbecue,30.256185839684544,-97.7223171785574,BBQ Joint,Austin
Holly,30.2544,-97.71945886530001,Blue Owl Brewing,30.25459148444047,-97.7168286328814,Brewery,Austin
Holly,30.2544,-97.71945886530001,Quickie Pickie,30.25620886476299,-97.7223665463377,Market,Austin
Holly,30.2544,-97.71945886530001,Juice Land,30.253792669110663,-97.71534854563542,Juice Bar,Austin
Holly,30.2544,-97.71945886530001,Launderette,30.25193219641227,-97.72269000260006,Southern / Soul Food Restaurant,Austin
Holly,30.2544,-97.71945886530001,Stay Gold,30.257108228032358,-97.72367183248393,Bar,Austin
Holly,30.2544,-97.71945886530001,Greater Goods Coffee Roasters,30.25788923376247,-97.7150073291337,Coffee Shop,Austin
Holly,30.2544,-97.71945886530001,Mr. Natural,30.25708088267128,-97.7245673160216,Health Food Store,Austin
Holly,30.2544,-97.71945886530001,Intero,30.253722275485746,-97.71452689172348,Italian Restaurant,Austin
Holly,30.2544,-97.71945886530001,Esquina Tango,30.255930379505354,-97.71579987991561,Dance Studio,Austin
Holly,30.2544,-97.71945886530001,Kemuri Tatsu-ya,30.253866653153867,-97.71288074376646,Japanese Restaurant,Austin
Holly,30.2544,-97.71945886530001,Hi Hat Public House,30.260273753864382,-97.71884168735889,Pub,Austin
Holly,30.2544,-97.71945886530001,Lou’s Bodega,30.257305,-97.724361,Deli / Bodega,Austin
Holly,30.2544,-97.71945886530001,Pitchfork Pretty,30.253454885394014,-97.71357834024177,New American Restaurant,Austin
Holly,30.2544,-97.71945886530001,Drinks Lounge,30.256470222898944,-97.72329112865897,Dive Bar,Austin
Holly,30.2544,-97.71945886530001,Lady Bird Hike & Bike - Longhorn Dam,30.25124084518327,-97.71432694340717,Bridge,Austin
Holly,30.2544,-97.71945886530001,BENTO + PICNIC,30.253862191447055,-97.71516477291253,Food Truck,Austin
Holly,30.2544,-97.71945886530001,Tacos Guerrero,30.252693561153922,-97.71310744301182,Taco Place,Austin
Holly,30.2544,-97.71945886530001,St Roch's Bar,30.258611579698254,-97.71472561404472,Dive Bar,Austin
Holly,30.2544,-97.71945886530001,Counter Cafe,30.2616548396704,-97.72175903876918,Breakfast Spot,Austin
Holly,30.2544,-97.71945886530001,Saigon Le Vendeur,30.260542060585184,-97.71478297594997,Food Truck,Austin
Holly,30.2544,-97.71945886530001,Hops & Grain,30.25824050141936,-97.71179671485828,Brewery,Austin
Holly,30.2544,-97.71945886530001,Lazarus Brewing Company,30.261769926734726,-97.72226676589023,Brewery,Austin
Holly,30.2544,-97.71945886530001,Joe's Bakery & Coffee Shop,30.261081335718135,-97.71663670729808,Mexican Restaurant,Austin
Holly,30.2544,-97.71945886530001,Flat Track Coffee,30.25782335426162,-97.72707388320629,Café,Austin
Holly,30.2544,-97.71945886530001,Last Straw,30.261554146827347,-97.72155852997638,Cocktail Bar,Austin
Holly,30.2544,-97.71945886530001,Pan Am Recreation Center,30.258058370085536,-97.72092483130301,Recreation Center,Austin
Holly,30.2544,-97.71945886530001,Taqueria Chapala,30.25597236164667,-97.72192358224265,Mexican Restaurant,Austin
Holly,30.2544,-97.71945886530001,Cuvée Coffee,30.26144018152835,-97.72120822510985,Coffee Shop,Austin
Holly,30.2544,-97.71945886530001,Kitty Cohen's,30.261824875452064,-97.71640268203612,Cocktail Bar,Austin
Holly,30.2544,-97.71945886530001,Whisler's,30.2619186976451,-97.72256096674887,Cocktail Bar,Austin
Holly,30.2544,-97.71945886530001,Apt 115,30.261574,-97.719813,Wine Shop,Austin
Holly,30.2544,-97.71945886530001,Mission Dog,30.257567970517545,-97.72647114490991,Food Truck,Austin
Holly,30.2544,-97.71945886530001,Lustre Pearl,30.252962511864567,-97.71073430152943,Beach Bar,Austin
Holly,30.2544,-97.71945886530001,Via 313,30.262124592225064,-97.723106711002,Pizza Place,Austin
Holly,30.2544,-97.71945886530001,Suerte,30.262167389165455,-97.72330021341786,Mexican Restaurant,Austin
Holly,30.2544,-97.71945886530001,Casa Colombia,30.260828041346887,-97.71473532165632,South American Restaurant,Austin
Holly,30.2544,-97.71945886530001,It's Italian Cucina & Wine Bar,30.261799550845605,-97.71954512043988,Italian Restaurant,Austin
Holly,30.2544,-97.71945886530001,Eastside Austin Elite CrossFit and MMA,30.258344773415267,-97.7118146152497,Martial Arts Dojo,Austin
Holly,30.2544,-97.71945886530001,Heywood Hotel,30.257939246553374,-97.72812440652318,Hotel,Austin
Holly,30.2544,-97.71945886530001,Salt & Time,30.262307004418727,-97.72105220826467,Butcher,Austin
Holly,30.2544,-97.71945886530001,Zilker Brewing Co.,30.26221761936599,-97.72454160477918,Brewery,Austin
Holly,30.2544,-97.71945886530001,East Side King Thai-kun,30.26205472810993,-97.72258198804293,Thai Restaurant,Austin
Holly,30.2544,-97.71945886530001,Metz Recreation Center,30.252184556319953,-97.71863285695778,Recreation Center,Austin
Holly,30.2544,-97.71945886530001,Gourmands Neighborhood Pub,30.26268436355979,-97.71543477182264,Pub,Austin
Holly,30.2544,-97.71945886530001,Fiesta Gardens,30.250061347146932,-97.726386287319,Park,Austin
Holly,30.2544,-97.71945886530001,The Paper + Craft Pantry,30.258427,-97.71380699999999,Arts & Crafts Store,Austin
Holly,30.2544,-97.71945886530001,Yellow Jacket Social Club,30.261520326534793,-97.72479506455282,Bar,Austin
Holly,30.2544,-97.71945886530001,Sweet Chive,30.253790000000002,-97.71566800000001,Chinese Restaurant,Austin
Holly,30.2544,-97.71945886530001,Oseyo,30.258269,-97.727628,Korean Restaurant,Austin
Holly,30.2544,-97.71945886530001,Tamale House East,30.261592067984882,-97.72454437908875,Mexican Restaurant,Austin
Holly,30.2544,-97.71945886530001,Scotty's BBQ,30.253626,-97.714014,BBQ Joint,Austin
Holly,30.2544,-97.71945886530001,Sky Candy Austin,30.25840121846906,-97.71211641352829,Performing Arts Venue,Austin
Holly,30.2544,-97.71945886530001,Flyrite Chicken,30.26129518069993,-97.71843694807343,Fast Food Restaurant,Austin
Holly,30.2544,-97.71945886530001,Sugar Circus,30.257078057729142,-97.71283708488666,Bakery,Austin
Holly,30.2544,-97.71945886530001,Vixen’s Wedding,30.26164,-97.722683,Indian Restaurant,Austin
Holly,30.2544,-97.71945886530001,Taqueria Piedras Negras,30.253350813177246,-97.71289057274777,Taco Place,Austin
Holly,30.2544,-97.71945886530001,Los Comales,30.261855,-97.718274,Mexican Restaurant,Austin
Holly,30.2544,-97.71945886530001,Mezcalería Tobalá,30.261951451294486,-97.72274700627595,Bar,Austin
Holly,30.2544,-97.71945886530001,hay elotes,30.261511963939377,-97.71657850335914,Mexican Restaurant,Austin
Holly,30.2544,-97.71945886530001,La Holly,30.25903383831566,-97.71451109937844,Bar,Austin
Holly,30.2544,-97.71945886530001,monkey town,30.25901040260375,-97.71488372772477,Restaurant,Austin
Holly,30.2544,-97.71945886530001,Bread Basket,30.26161764238864,-97.71770728361085,Convenience Store,Austin
Holly,30.2544,-97.71945886530001,Chase Bank,30.2613137,-97.7188907,Bank,Austin
Holly,30.2544,-97.71945886530001,El Sunzal,30.260046115120915,-97.71211038063107,South American Restaurant,Austin
Holly,30.2544,-97.71945886530001,Short Stop,30.261262538196934,-97.71725952298229,Fast Food Restaurant,Austin
Holly,30.2544,-97.71945886530001,Southside Flying Pizza,30.253573348047446,-97.7139225594878,Pizza Place,Austin
Holly,30.2544,-97.71945886530001,Domino's Pizza,30.260533795447355,-97.71362196018345,Pizza Place,Austin
Holly,30.2544,-97.71945886530001,H-E-B,30.2591239,-97.7116188,Supermarket,Austin
Holly,30.2544,-97.71945886530001,Little Caesars Pizza,30.26060230596716,-97.71283152698318,Pizza Place,Austin
Holly,30.2544,-97.71945886530001,La Catedral Del Marisco,30.252993,-97.713435,Mexican Restaurant,Austin
Holly,30.2544,-97.71945886530001,Echo Food Mart,30.261961508140242,-97.719067705254,Convenience Store,Austin
Holly,30.2544,-97.71945886530001,Diablo Piercing Eastside & Oni Tattoo,30.25412771787387,-97.71669387817383,Tattoo Parlor,Austin
Holly,30.2544,-97.71945886530001,Special Magic Barn Fantastic,30.252922,-97.716726,Music Venue,Austin
Holly,30.2544,-97.71945886530001,Fail Collective,30.253807,-97.714879,Jewelry Store,Austin
Holly,30.2544,-97.71945886530001,Roy Velasquez Sr. Complex,30.249651116135038,-97.72222308746716,Baseball Field,Austin
Holly,30.2544,-97.71945886530001,Kurry Takos,30.25334268918546,-97.71305431010181,Food Truck,Austin
Holly,30.2544,-97.71945886530001,Thai-Licious,30.25325903872326,-97.71295356094959,Food Truck,Austin
Holly,30.2544,-97.71945886530001,El Coqui,30.253512,-97.712804,Latin American Restaurant,Austin
Holly,30.2544,-97.71945886530001,Eastside Stages,30.252469513953333,-97.7100299702767,Theater,Austin
Hyde Park,30.3076,-97.7268991431,Juiceland,30.3072100603642,-97.72487273875753,Juice Bar,Austin
Hyde Park,30.3076,-97.7268991431,Quack's 43rd St Bakery,30.3047312713377,-97.72651108375807,Bakery,Austin
Hyde Park,30.3076,-97.7268991431,Antonelli's Cheese Shop,30.304378100548643,-97.72649832592822,Cheese Shop,Austin
Hyde Park,30.3076,-97.7268991431,The Flag Store of Hyde Park,30.30695152113432,-97.72451439402164,Beer Store,Austin
Hyde Park,30.3076,-97.7268991431,Antonelli's Cheese House,30.304280588621662,-97.72646562045621,Cheese Shop,Austin
Hyde Park,30.3076,-97.7268991431,Hyde Park Bar & Grill,30.30422210097648,-97.7267052261397,American Restaurant,Austin
